go_id,name_1006,namespace_1003
GO:0019358,nicotinate nucleotide salvage,biological_process
GO:0006880,intracellular sequestering of iron ion,biological_process
GO:0008696,4-amino-4-deoxychorismate lyase activity,molecular_function
GO:0010628,positive regulation of gene expression,biological_process
GO:0009301,snRNA transcription,biological_process
GO:0043697,cell dedifferentiation,biological_process
GO:0060184,cell cycle switching,biological_process
GO:0002143,tRNA wobble position uridine thiolation,biological_process
GO:0008265,Mo-molybdopterin cofactor sulfurase activity,molecular_function
GO:0018192,enzyme active site formation via cysteine modification to L-cysteine persulfide,biological_process
GO:0004106,chorismate mutase activity,molecular_function
GO:0016688,L-ascorbate peroxidase activity,molecular_function
GO:0052861,"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group",molecular_function
GO:0052862,"glucan endo-1,4-beta-glucanase activity, C-3 substituted reducing group",molecular_function
GO:0004055,argininosuccinate synthase activity,molecular_function
GO:0045739,positive regulation of DNA repair,biological_process
GO:0070531,BRCA1-A complex,cellular_component
GO:0070552,BRISC complex,cellular_component
GO:0046522,S-methyl-5-thioribose kinase activity,molecular_function
GO:0003864,3-methyl-2-oxobutanoate hydroxymethyltransferase activity,molecular_function
GO:0016656,monodehydroascorbate reductase (NADH) activity,molecular_function
GO:0006954,inflammatory response,biological_process
GO:0000814,ESCRT II complex,cellular_component
GO:0032266,phosphatidylinositol-3-phosphate binding,molecular_function
GO:0048656,anther wall tapetum formation,biological_process
GO:0004452,isopentenyl-diphosphate delta-isomerase activity,molecular_function
GO:0009240,isopentenyl diphosphate biosynthetic process,biological_process
GO:0030410,nicotianamine synthase activity,molecular_function
GO:0030418,nicotianamine biosynthetic process,biological_process
GO:0005761,mitochondrial ribosome,cellular_component
GO:0009674,potassium:sodium symporter activity,molecular_function
GO:0097031,mitochondrial respiratory chain complex I biogenesis,biological_process
GO:0097034,mitochondrial respiratory chain complex IV biogenesis,biological_process
GO:0009662,etioplast organization,biological_process
GO:0046608,carotenoid isomerase activity,molecular_function
GO:0033613,activating transcription factor binding,molecular_function
GO:0015916,fatty-acyl-CoA transport,biological_process
GO:0046861,glyoxysomal membrane,cellular_component
GO:0009673,low-affinity phosphate transmembrane transporter activity,molecular_function
GO:0008113,peptide-methionine (S)-S-oxide reductase activity,molecular_function
GO:0071435,potassium ion export,biological_process
GO:0033947,mannosylglycoprotein endo-beta-mannosidase activity,molecular_function
GO:0004735,pyrroline-5-carboxylate reductase activity,molecular_function
GO:0055129,L-proline biosynthetic process,biological_process
GO:0043564,Ku70:Ku80 complex,cellular_component
GO:0008135,"translation factor activity, RNA binding",molecular_function
GO:0010220,positive regulation of vernalization response,biological_process
GO:0042817,pyridoxal metabolic process,biological_process
GO:0008143,poly(A) binding,molecular_function
GO:0010494,cytoplasmic stress granule,cellular_component
GO:0034605,cellular response to heat,biological_process
GO:0004417,hydroxyethylthiazole kinase activity,molecular_function
GO:0015410,manganese-transporting ATPase activity,molecular_function
GO:0033017,sarcoplasmic reticulum membrane,cellular_component
GO:0055071,manganese ion homeostasis,biological_process
GO:0033186,CAF-1 complex,cellular_component
GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",molecular_function
GO:0052866,phosphatidylinositol phosphate phosphatase activity,molecular_function
GO:0051365,cellular response to potassium ion starvation,biological_process
GO:1900426,positive regulation of defense response to bacterium,biological_process
GO:2000123,positive regulation of stomatal complex development,biological_process
GO:0043240,Fanconi anaemia nuclear complex,cellular_component
GO:0016480,negative regulation of transcription from RNA polymerase III promoter,biological_process
GO:0009152,purine ribonucleotide biosynthetic process,biological_process
GO:0044208,'de novo' AMP biosynthetic process,biological_process
GO:0070626,(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity,molecular_function
GO:0000289,nuclear-transcribed mRNA poly(A) tail shortening,biological_process
GO:0008942,nitrite reductase [NAD(P)H] activity,molecular_function
GO:0031571,mitotic G1 DNA damage checkpoint,biological_process
GO:0035264,multicellular organism growth,biological_process
GO:0019894,kinesin binding,molecular_function
GO:0007026,negative regulation of microtubule depolymerization,biological_process
GO:0051010,microtubule plus-end binding,molecular_function
GO:0031204,"posttranslational protein targeting to membrane, translocation",biological_process
GO:0004585,ornithine carbamoyltransferase activity,molecular_function
GO:0006591,ornithine metabolic process,biological_process
GO:0010239,chloroplast mRNA processing,biological_process
GO:1901259,chloroplast rRNA processing,biological_process
GO:0035671,enone reductase activity,molecular_function
GO:0035798,2-alkenal reductase (NADP+) activity,molecular_function
GO:0004001,adenosine kinase activity,molecular_function
GO:0006166,purine ribonucleoside salvage,biological_process
GO:0006167,AMP biosynthetic process,biological_process
GO:0080094,response to trehalose-6-phosphate,biological_process
GO:0050362,L-tryptophan:2-oxoglutarate aminotransferase activity,molecular_function
GO:0080097,L-tryptophan:pyruvate aminotransferase activity,molecular_function
GO:0008495,protoheme IX farnesyltransferase activity,molecular_function
GO:0048034,heme O biosynthetic process,biological_process
GO:0051131,chaperone-mediated protein complex assembly,biological_process
GO:0070407,oxidation-dependent protein catabolic process,biological_process
GO:0090296,regulation of mitochondrial DNA replication,biological_process
GO:0008963,phospho-N-acetylmuramoyl-pentapeptide-transferase activity,molecular_function
GO:0051980,iron-nicotianamine transmembrane transporter activity,molecular_function
GO:0042548,"regulation of photosynthesis, light reaction",biological_process
GO:0016631,enoyl-[acyl-carrier-protein] reductase activity,molecular_function
GO:0033611,oxalate catabolic process,biological_process
GO:0050203,oxalate-CoA ligase activity,molecular_function
GO:0048283,indeterminate inflorescence morphogenesis,biological_process
GO:0032389,MutLalpha complex,cellular_component
GO:0000469,cleavage involved in rRNA processing,biological_process
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",biological_process
GO:0038199,ethylene receptor activity,molecular_function
GO:0051740,ethylene binding,molecular_function
GO:1900140,regulation of seedling development,biological_process
GO:0008568,microtubule-severing ATPase activity,molecular_function
GO:0015193,L-proline transmembrane transporter activity,molecular_function
GO:0035524,proline transmembrane transport,biological_process
GO:0009702,L-arabinokinase activity,molecular_function
GO:0019566,arabinose metabolic process,biological_process
GO:0045793,positive regulation of cell size,biological_process
GO:0042409,caffeoyl-CoA O-methyltransferase activity,molecular_function
GO:0080012,trihydroxyferuloyl spermidine O-methyltransferase activity,molecular_function
GO:0080076,caffeoyl CoA:S-adenosyl-L-methionine O-methyltransferase activity,molecular_function
GO:0080077,trihydroxyferuloyl spermidine:S-adenosyl-L-methionine O-methyltransferase activity,molecular_function
GO:0080078,tricaffeoyl spermidine:S-adenosyl-L-methionine O-methyltransferase activity,molecular_function
GO:0080088,spermidine hydroxycinnamate conjugate biosynthetic process,biological_process
GO:0015180,L-alanine transmembrane transporter activity,molecular_function
GO:0015808,L-alanine transport,biological_process
GO:0015813,L-glutamate transport,biological_process
GO:0016629,12-oxophytodienoate reductase activity,molecular_function
GO:0004412,homoserine dehydrogenase activity,molecular_function
GO:0009067,aspartate family amino acid biosynthetic process,biological_process
GO:0051750,"delta3,5-delta2,4-dienoyl-CoA isomerase activity",molecular_function
GO:0047205,quinate O-hydroxycinnamoyltransferase activity,molecular_function
GO:0019725,cellular homeostasis,biological_process
GO:0004573,mannosyl-oligosaccharide glucosidase activity,molecular_function
GO:0019905,syntaxin binding,molecular_function
GO:0005664,nuclear origin of replication recognition complex,cellular_component
GO:1900056,negative regulation of leaf senescence,biological_process
GO:0010210,IAA-Phe conjugate hydrolase activity,molecular_function
GO:0010211,IAA-Leu conjugate hydrolase activity,molecular_function
GO:0043078,polar nucleus,cellular_component
GO:0080113,regulation of seed growth,biological_process
GO:0016119,carotene metabolic process,biological_process
GO:0019427,acetyl-CoA biosynthetic process from acetate,biological_process
GO:0004485,methylcrotonoyl-CoA carboxylase activity,molecular_function
GO:0004358,glutamate N-acetyltransferase activity,molecular_function
GO:0015864,pyrimidine nucleoside transport,biological_process
GO:0043140,ATP-dependent 3'-5' DNA helicase activity,molecular_function
GO:0051297,centrosome organization,biological_process
GO:0032877,positive regulation of DNA endoreduplication,biological_process
GO:0018738,S-formylglutathione hydrolase activity,molecular_function
GO:0046294,formaldehyde catabolic process,biological_process
GO:0031261,DNA replication preinitiation complex,cellular_component
GO:0050792,regulation of viral process,biological_process
GO:0043043,peptide biosynthetic process,biological_process
GO:0051502,diterpene phytoalexin biosynthetic process,biological_process
GO:0010160,formation of organ boundary,biological_process
GO:0003858,3-hydroxybutyrate dehydrogenase activity,molecular_function
GO:0016514,SWI/SNF complex,cellular_component
GO:0071258,cellular response to gravity,biological_process
GO:0032491,detection of molecule of fungal origin,biological_process
GO:0031463,Cul3-RING ubiquitin ligase complex,cellular_component
GO:0004418,hydroxymethylbilane synthase activity,molecular_function
GO:0018160,peptidyl-pyrromethane cofactor linkage,biological_process
GO:0005080,protein kinase C binding,molecular_function
GO:0070878,primary miRNA binding,molecular_function
GO:0070883,pre-miRNA binding,molecular_function
GO:0004888,transmembrane signaling receptor activity,molecular_function
GO:0007202,activation of phospholipase C activity,biological_process
GO:0009939,positive regulation of gibberellic acid mediated signaling pathway,biological_process
GO:0032960,regulation of inositol trisphosphate biosynthetic process,biological_process
GO:0004181,metallocarboxypeptidase activity,molecular_function
GO:0098519,"nucleotide phosphatase activity, acting on free nucleotides",molecular_function
GO:0080124,pheophytinase activity,molecular_function
GO:0004839,ubiquitin activating enzyme activity,molecular_function
GO:0019478,D-amino acid catabolic process,biological_process
GO:0009540,zeaxanthin epoxidase [overall] activity,molecular_function
GO:0052662,zeaxanthin epoxidase activity,molecular_function
GO:0052663,antheraxanthin epoxidase activity,molecular_function
GO:0005797,Golgi medial cisterna,cellular_component
GO:0050513,glycoprotein 2-beta-D-xylosyltransferase activity,molecular_function
GO:0006642,triglyceride mobilization,biological_process
GO:0019563,glycerol catabolic process,biological_process
GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,biological_process
GO:0048488,synaptic vesicle endocytosis,biological_process
GO:0015271,outward rectifier potassium channel activity,molecular_function
GO:0004584,dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity,molecular_function
GO:0004150,dihydroneopterin aldolase activity,molecular_function
GO:0006760,folic acid-containing compound metabolic process,biological_process
GO:0031538,negative regulation of anthocyanin metabolic process,biological_process
GO:0000706,meiotic DNA double-strand break processing,biological_process
GO:0000737,"DNA catabolic process, endonucleolytic",biological_process
GO:0034090,maintenance of meiotic sister chromatid cohesion,biological_process
GO:0008703,5-amino-6-(5-phosphoribosylamino)uracil reductase activity,molecular_function
GO:0046443,FAD metabolic process,biological_process
GO:0035145,exon-exon junction complex,cellular_component
GO:0004073,aspartate-semialdehyde dehydrogenase activity,molecular_function
GO:0042814,monopolar cell growth,biological_process
GO:0003848,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity,molecular_function
GO:0004156,dihydropteroate synthase activity,molecular_function
GO:0042558,pteridine-containing compound metabolic process,biological_process
GO:0003949,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity,molecular_function
GO:0016127,sterol catabolic process,biological_process
GO:0034434,sterol esterification,biological_process
GO:0080095,phosphatidylethanolamine-sterol O-acyltransferase activity,molecular_function
GO:0080096,phosphatidate-sterol O-acyltransferase activity,molecular_function
GO:0010295,(+)-abscisic acid 8'-hydroxylase activity,molecular_function
GO:0016422,mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity,molecular_function
GO:0015444,magnesium-importing ATPase activity,molecular_function
GO:0010273,detoxification of copper ion,biological_process
GO:0030688,"preribosome, small subunit precursor",cellular_component
GO:0010022,meristem determinacy,biological_process
GO:0050072,m7G(5')pppN diphosphatase activity,molecular_function
GO:0048700,acquisition of desiccation tolerance in seed,biological_process
GO:0071076,RNA 3' uridylation,biological_process
GO:0047652,allantoate deiminase activity,molecular_function
GO:0032774,RNA biosynthetic process,biological_process
GO:0009303,rRNA transcription,biological_process
GO:0008413,"8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity",molecular_function
GO:0019177,dihydroneopterin triphosphate pyrophosphohydrolase activity,molecular_function
GO:0071944,cell periphery,cellular_component
GO:0006101,citrate metabolic process,biological_process
GO:0004329,formate-tetrahydrofolate ligase activity,molecular_function
GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity,molecular_function
GO:1902325,negative regulation of chlorophyll biosynthetic process,biological_process
GO:0016071,mRNA metabolic process,biological_process
GO:0010179,IAA-Ala conjugate hydrolase activity,molecular_function
GO:0004152,dihydroorotate dehydrogenase activity,molecular_function
GO:0004158,dihydroorotate oxidase activity,molecular_function
GO:0010241,ent-kaurene oxidation to kaurenoic acid,biological_process
GO:0010355,homogentisate farnesyltransferase activity,molecular_function
GO:0010356,homogentisate geranylgeranyltransferase activity,molecular_function
GO:0010357,homogentisate solanesyltransferase activity,molecular_function
GO:0071973,bacterial-type flagellum-dependent cell motility,biological_process
GO:0003941,L-serine ammonia-lyase activity,molecular_function
GO:0008721,D-serine ammonia-lyase activity,molecular_function
GO:0030378,serine racemase activity,molecular_function
GO:0070178,D-serine metabolic process,biological_process
GO:0008864,formyltetrahydrofolate deformylase activity,molecular_function
GO:0006152,purine nucleoside catabolic process,biological_process
GO:0006218,uridine catabolic process,biological_process
GO:0045437,uridine nucleosidase activity,molecular_function
GO:0047622,adenosine nucleosidase activity,molecular_function
GO:0072585,xanthosine nucleotidase activity,molecular_function
GO:0048448,stamen morphogenesis,biological_process
GO:0045273,respiratory chain complex II,cellular_component
GO:0004872,receptor activity,molecular_function
GO:0043574,peroxisomal transport,biological_process
GO:0008481,sphinganine kinase activity,molecular_function
GO:0000212,meiotic spindle organization,biological_process
GO:0048236,plant-type spore development,biological_process
GO:0010297,heteropolysaccharide binding,molecular_function
GO:0047918,"GDP-mannose 3,5-epimerase activity",molecular_function
GO:0004375,glycine dehydrogenase (decarboxylating) activity,molecular_function
GO:0004180,carboxypeptidase activity,molecular_function
GO:0005764,lysosome,cellular_component
GO:0000419,DNA-directed RNA polymerase V complex,cellular_component
GO:0070918,production of small RNA involved in gene silencing by RNA,biological_process
GO:0004019,adenylosuccinate synthase activity,molecular_function
GO:0005048,signal sequence binding,molecular_function
GO:0010296,prenylcysteine methylesterase activity,molecular_function
GO:0004021,L-alanine:2-oxoglutarate aminotransferase activity,molecular_function
GO:0008453,alanine-glyoxylate transaminase activity,molecular_function
GO:0047958,glycine:2-oxoglutarate aminotransferase activity,molecular_function
GO:0015226,carnitine transmembrane transporter activity,molecular_function
GO:0015879,carnitine transport,biological_process
GO:0000707,meiotic DNA recombinase assembly,biological_process
GO:0000733,DNA strand renaturation,biological_process
GO:0031201,SNARE complex,cellular_component
GO:0016906,sterol 3-beta-glucosyltransferase activity,molecular_function
GO:0050518,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity,molecular_function
GO:0045435,lycopene epsilon cyclase activity,molecular_function
GO:0034485,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",molecular_function
GO:0043813,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",molecular_function
GO:0010069,zygote asymmetric cytokinesis in embryo sac,biological_process
GO:0010425,DNA methylation on cytosine within a CNG sequence,biological_process
GO:0045814,"negative regulation of gene expression, epigenetic",biological_process
GO:0090116,C-5 methylation of cytosine,biological_process
GO:0017046,peptide hormone binding,molecular_function
GO:0052636,arabinosyltransferase activity,molecular_function
GO:0001932,regulation of protein phosphorylation,biological_process
GO:0005952,cAMP-dependent protein kinase complex,cellular_component
GO:0008603,cAMP-dependent protein kinase regulator activity,molecular_function
GO:0042753,positive regulation of circadian rhythm,biological_process
GO:0009875,pollen-pistil interaction,biological_process
GO:0031982,vesicle,cellular_component
GO:2000008,regulation of protein localization to cell surface,biological_process
GO:0005851,eukaryotic translation initiation factor 2B complex,cellular_component
GO:0046554,malate dehydrogenase (NADP+) activity,molecular_function
GO:0003934,GTP cyclohydrolase I activity,molecular_function
GO:0001076,"transcription factor activity, RNA polymerase II transcription factor binding",molecular_function
GO:0010209,vacuolar sorting signal binding,molecular_function
GO:0032350,regulation of hormone metabolic process,biological_process
GO:0045930,negative regulation of mitotic cell cycle,biological_process
GO:0046406,magnesium protoporphyrin IX methyltransferase activity,molecular_function
GO:0047668,amygdalin beta-glucosidase activity,molecular_function
GO:0080079,cellobiose glucosidase activity,molecular_function
GO:0080081,4-methylumbelliferyl-beta-D-glucopyranoside beta-glucosidase activity,molecular_function
GO:0080082,esculin beta-glucosidase activity,molecular_function
GO:0080083,beta-gentiobiose beta-glucosidase activity,molecular_function
GO:0009645,response to low light intensity stimulus,biological_process
GO:0010369,chromocenter,cellular_component
GO:0015655,alanine:sodium symporter activity,molecular_function
GO:0032328,alanine transport,biological_process
GO:0004647,phosphoserine phosphatase activity,molecular_function
GO:0090057,root radial pattern formation,biological_process
GO:0080027,response to herbivore,biological_process
GO:0048027,mRNA 5'-UTR binding,molecular_function
GO:0010186,positive regulation of cellular defense response,biological_process
GO:0016973,poly(A)+ mRNA export from nucleus,biological_process
GO:0004644,phosphoribosylglycinamide formyltransferase activity,molecular_function
GO:0000306,extrinsic component of vacuolar membrane,cellular_component
GO:0009244,lipopolysaccharide core region biosynthetic process,biological_process
GO:0047012,sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity,molecular_function
GO:0008482,sulfite oxidase activity,molecular_function
GO:0010477,response to sulfur dioxide,biological_process
GO:0043433,negative regulation of sequence-specific DNA binding transcription factor activity,biological_process
GO:0032025,response to cobalt ion,biological_process
GO:0031116,positive regulation of microtubule polymerization,biological_process
GO:0045131,pre-mRNA branch point binding,molecular_function
GO:0048497,maintenance of floral organ identity,biological_process
GO:0031372,UBC13-MMS2 complex,cellular_component
GO:0004113,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity",molecular_function
GO:0051731,polynucleotide 5'-hydroxyl-kinase activity,molecular_function
GO:0046838,phosphorylated carbohydrate dephosphorylation,biological_process
GO:0050308,sugar-phosphatase activity,molecular_function
GO:0045597,positive regulation of cell differentiation,biological_process
GO:0009696,salicylic acid metabolic process,biological_process
GO:0018874,benzoate metabolic process,biological_process
GO:0052639,salicylic acid glucosyltransferase (ester-forming) activity,molecular_function
GO:0052640,salicylic acid glucosyltransferase (glucoside-forming) activity,molecular_function
GO:0052641,benzoic acid glucosyltransferase activity,molecular_function
GO:0052746,inositol phosphorylation,biological_process
GO:0000311,plastid large ribosomal subunit,cellular_component
GO:0009547,plastid ribosome,cellular_component
GO:0080031,methyl salicylate esterase activity,molecular_function
GO:0080032,methyl jasmonate esterase activity,molecular_function
GO:0017070,U6 snRNA binding,molecular_function
GO:0003881,CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity,molecular_function
GO:0003878,ATP citrate synthase activity,molecular_function
GO:0004775,succinate-CoA ligase (ADP-forming) activity,molecular_function
GO:0001736,establishment of planar polarity,biological_process
GO:0004347,glucose-6-phosphate isomerase activity,molecular_function
GO:0018345,protein palmitoylation,biological_process
GO:0004424,imidazoleglycerol-phosphate dehydratase activity,molecular_function
GO:0000257,nitrilase activity,molecular_function
GO:0018822,nitrile hydratase activity,molecular_function
GO:0019499,cyanide metabolic process,biological_process
GO:0047427,cyanoalanine nitrilase activity,molecular_function
GO:0047558,3-cyanoalanine hydratase activity,molecular_function
GO:0051410,detoxification of nitrogen compound,biological_process
GO:0080061,indole-3-acetonitrile nitrilase activity,molecular_function
GO:0080109,indole-3-acetonitrile nitrile hydratase activity,molecular_function
GO:0009653,anatomical structure morphogenesis,biological_process
GO:0033612,receptor serine/threonine kinase binding,molecular_function
GO:0008175,tRNA methyltransferase activity,molecular_function
GO:0005363,maltose transmembrane transporter activity,molecular_function
GO:0015768,maltose transport,biological_process
GO:0047545,2-hydroxyglutarate dehydrogenase activity,molecular_function
GO:0051990,(R)-2-hydroxyglutarate dehydrogenase activity,molecular_function
GO:0004605,phosphatidate cytidylyltransferase activity,molecular_function
GO:0016024,CDP-diacylglycerol biosynthetic process,biological_process
GO:0048838,release of seed from dormancy,biological_process
GO:0023052,signaling,biological_process
GO:0015036,disulfide oxidoreductase activity,molecular_function
GO:0010299,detoxification of cobalt ion,biological_process
GO:0010312,detoxification of zinc ion,biological_process
GO:0042171,lysophosphatidic acid acyltransferase activity,molecular_function
GO:0055088,lipid homeostasis,biological_process
GO:0055089,fatty acid homeostasis,biological_process
GO:0055091,phospholipid homeostasis,biological_process
GO:0070328,triglyceride homeostasis,biological_process
GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity,molecular_function
GO:0046085,adenosine metabolic process,biological_process
GO:0008327,methyl-CpG binding,molecular_function
GO:0010428,methyl-CpNpG binding,molecular_function
GO:0010429,methyl-CpNpN binding,molecular_function
GO:0018022,peptidyl-lysine methylation,biological_process
GO:0046974,histone methyltransferase activity (H3-K9 specific),molecular_function
GO:0010007,magnesium chelatase complex,cellular_component
GO:0007163,establishment or maintenance of cell polarity,biological_process
GO:0030041,actin filament polymerization,biological_process
GO:0031209,SCAR complex,cellular_component
GO:0016708,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of two atoms of oxygen into one donor",molecular_function
GO:0019439,aromatic compound catabolic process,biological_process
GO:0010219,regulation of vernalization response,biological_process
GO:0048833,specification of floral organ number,biological_process
GO:0004729,oxygen-dependent protoporphyrinogen oxidase activity,molecular_function
GO:0004368,glycerol-3-phosphate dehydrogenase activity,molecular_function
GO:0006127,glycerophosphate shuttle,biological_process
GO:0052591,sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity,molecular_function
GO:0016043,cellular component organization,biological_process
GO:0015967,diadenosine tetraphosphate catabolic process,biological_process
GO:0030515,snoRNA binding,molecular_function
GO:0031118,rRNA pseudouridine synthesis,biological_process
GO:0010062,negative regulation of trichoblast fate specification,biological_process
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",molecular_function
GO:0035279,mRNA cleavage involved in gene silencing by miRNA,biological_process
GO:0015137,citrate transmembrane transporter activity,molecular_function
GO:0015746,citrate transport,biological_process
GO:0009378,four-way junction helicase activity,molecular_function
GO:0017113,dihydropyrimidine dehydrogenase (NADP+) activity,molecular_function
GO:0032324,molybdopterin cofactor biosynthetic process,biological_process
GO:0009899,ent-kaurene synthase activity,molecular_function
GO:0031508,pericentric heterochromatin assembly,biological_process
GO:0032776,DNA methylation on cytosine,biological_process
GO:0000823,"inositol-1,4,5-trisphosphate 6-kinase activity",molecular_function
GO:0008440,"inositol-1,4,5-trisphosphate 3-kinase activity",molecular_function
GO:0005046,KDEL sequence binding,molecular_function
GO:0048244,phytanoyl-CoA dioxygenase activity,molecular_function
GO:0080132,fatty acid alpha-hydroxylase activity,molecular_function
GO:0009452,7-methylguanosine RNA capping,biological_process
GO:0005657,replication fork,cellular_component
GO:0008824,cyanate hydratase activity,molecular_function
GO:0009439,cyanate metabolic process,biological_process
GO:0009440,cyanate catabolic process,biological_process
GO:1901537,positive regulation of DNA demethylation,biological_process
GO:2000030,regulation of response to red or far red light,biological_process
GO:0005942,phosphatidylinositol 3-kinase complex,cellular_component
GO:0016303,1-phosphatidylinositol-3-kinase activity,molecular_function
GO:0035004,phosphatidylinositol 3-kinase activity,molecular_function
GO:0009942,longitudinal axis specification,biological_process
GO:0045300,acyl-[acyl-carrier-protein] desaturase activity,molecular_function
GO:0042821,pyridoxal biosynthetic process,biological_process
GO:0050236,pyridoxine:NADP 4-dehydrogenase activity,molecular_function
GO:0048571,long-day photoperiodism,biological_process
GO:0048572,short-day photoperiodism,biological_process
GO:0046080,dUTP metabolic process,biological_process
GO:0004788,thiamine diphosphokinase activity,molecular_function
GO:0006772,thiamine metabolic process,biological_process
GO:0009229,thiamine diphosphate biosynthetic process,biological_process
GO:0030975,thiamine binding,molecular_function
GO:0004844,uracil DNA N-glycosylase activity,molecular_function
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",molecular_function
GO:0030732,methionine S-methyltransferase activity,molecular_function
GO:0046500,S-adenosylmethionine metabolic process,biological_process
GO:0015093,ferrous iron transmembrane transporter activity,molecular_function
GO:0015684,ferrous iron transport,biological_process
GO:0006884,cell volume homeostasis,biological_process
GO:0034709,methylosome,cellular_component
GO:0034715,pICln-Sm protein complex,cellular_component
GO:0004067,asparaginase activity,molecular_function
GO:0006516,glycoprotein catabolic process,biological_process
GO:0007585,respiratory gaseous exchange,biological_process
GO:0009652,thigmotropism,biological_process
GO:0032211,negative regulation of telomere maintenance via telomerase,biological_process
GO:0008734,L-aspartate oxidase activity,molecular_function
GO:0033617,mitochondrial respiratory chain complex IV assembly,biological_process
GO:0006953,acute-phase response,biological_process
GO:0051171,regulation of nitrogen compound metabolic process,biological_process
GO:0004413,homoserine kinase activity,molecular_function
GO:0022603,regulation of anatomical structure morphogenesis,biological_process
GO:0017168,5-oxoprolinase (ATP-hydrolyzing) activity,molecular_function
GO:0004168,dolichol kinase activity,molecular_function
GO:0043048,dolichyl monophosphate biosynthetic process,biological_process
GO:0009812,flavonoid metabolic process,biological_process
GO:0004633,phosphopantothenoylcysteine decarboxylase activity,molecular_function
GO:0070207,protein homotrimerization,biological_process
GO:0005639,integral component of nuclear inner membrane,cellular_component
GO:0003856,3-dehydroquinate synthase activity,molecular_function
GO:0032260,response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance,biological_process
GO:0047364,desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080066,3-methylthiopropyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080067,4-methylthiobutyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080068,5-methylthiopentyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080069,7-methylthioheptyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080070,8-methylthiooctyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0080071,indol-3-yl-methyl-desulfoglucosinolate sulfotransferase activity,molecular_function
GO:0000002,mitochondrial genome maintenance,biological_process
GO:0032042,mitochondrial DNA metabolic process,biological_process
GO:0003992,N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity,molecular_function
GO:0006525,arginine metabolic process,biological_process
GO:0044419,interspecies interaction between organisms,biological_process
GO:0010080,regulation of floral meristem growth,biological_process
GO:0010371,regulation of gibberellin biosynthetic process,biological_process
GO:0001882,nucleoside binding,molecular_function
GO:0003002,regionalization,biological_process
GO:0033043,regulation of organelle organization,biological_process
GO:0033281,TAT protein transport complex,cellular_component
GO:0043235,receptor complex,cellular_component
GO:0004112,cyclic-nucleotide phosphodiesterase activity,molecular_function
GO:0042391,regulation of membrane potential,biological_process
GO:0010495,long-distance posttranscriptional gene silencing,biological_process
GO:0008936,nicotinamidase activity,molecular_function
GO:0019365,pyridine nucleotide salvage,biological_process
GO:0005384,manganese ion transmembrane transporter activity,molecular_function
GO:0010486,manganese:proton antiporter activity,molecular_function
GO:0071421,manganese ion transmembrane transport,biological_process
GO:1902749,regulation of cell cycle G2/M phase transition,biological_process
GO:1990067,intrachromosomal DNA recombination,biological_process
GO:0050242,"pyruvate, phosphate dikinase activity",molecular_function
GO:0035435,phosphate ion transmembrane transport,biological_process
GO:0008837,diaminopimelate epimerase activity,molecular_function
GO:0004512,inositol-3-phosphate synthase activity,molecular_function
GO:0050017,L-3-cyanoalanine synthase activity,molecular_function
GO:0016297,acyl-[acyl-carrier-protein] hydrolase activity,molecular_function
GO:0016929,SUMO-specific protease activity,molecular_function
GO:0006437,tyrosyl-tRNA aminoacylation,biological_process
GO:0042554,superoxide anion generation,biological_process
GO:0046110,xanthine metabolic process,biological_process
GO:0010376,stomatal complex formation,biological_process
GO:0070919,production of siRNA involved in chromatin silencing by small RNA,biological_process
